43,12,27,6,15,137,125,0.35,27,338,360,2,0,12,43
43,11,33,6,15,137,132,0.47,27,309,315,2,0,12,43
41,11,39,6,18,132,133,0.43,25,5,360,2,0,14,42
45,19,45,6,27,117,130,0.42,24,286,270,2,0,19,45
45,19,45,6,27,117,130,0.42,24,286,270,2,0,19,45
51,24,51,6,34,100,127,0.43,20,243,225,2,0,20,51
51,24,51,6,34,100,127,0.43,20,243,225,2,0,20,51
59,27,68,6,61,63,119,0.58,20,74,90,1,0,28,59
59,27,68,6,61,63,119,0.58,20,74,90,1,0,28,59
62,32,74,6,85,24,106,0.7,18,251,270,2,0,34,62
62,32,74,6,85,24,106,0.7,18,251,270,2,0,34,62
70,32,90,8,92,11,90,0.77,16,245,225,2,0,33,70
70,32,90,8,92,11,90,0.77,16,245,225,2,0,33,70
68,29,85,8,88,9,9,0.72,15,141,135,1,0,39,68
68,29,85,8,88,9,9,0.72,15,141,135,1,0,39,68
75,26,100,8,80,9,9,0.63,14,146,135,1,0,43,75
75,26,100,8,80,9,9,0.63,14,146,135,1,0,43,75
81,25,111,12,77,8,9,0.85,14,318,315,2,0,45,81
81,25,111,12,77,8,9,0.85,14,318,315,2,0,45,81
77,29,103,14,72,8,9,0.8,13,236,225,1,0,48,77
77,29,103,14,72,8,9,0.8,13,236,225,1,0,48,77
77,31,103,16,68,8,8,0.73,12,268,270,1,0,50,77
77,31,103,16,68,8,8,0.73,12,268,270,1,0,50,77
78,32,106,25,65,8,8,0.9,12,299,315,1,0,50,78
78,32,106,25,65,8,8,0.9,12,299,315,1,0,50,78
89,37,128,26,66,10,9,1.35,13,279,270,1,0,49,89
89,37,128,26,66,10,9,1.35,13,279,270,1,0,49,89
98,37,145,25.4,68,17,10,1.296666667,16,80,90,1,0,41,98
98,37,145,24.8,68,17,10,1.243333333,16,80,90,1,0,41,98
87,38,123,24.2,71,38,12,1.19,18,88,90,1,0,33,87
87,38,123,23.6,71,38,12,1.136666667,18,88,90,1,0,33,87
87,38,123,23,71,38,12,1.083333333,19.5,88,90,1,0,30,87
68,30,85,22.4,64,64,19,1.03,21,59,45,2,0,27,68
68,30,85,21.8,64,64,19,1.03,21,59,45,2,0,27,68
61,29,72,21.2,53,99,31,0.88,23,15,360,1,0,22,61
61,29,72,20.6,53,99,31,0.88,23,15,360,1,0,22,61
90,25,130,20,32,132,47,0.63,25,308,315,2,0,13,90
90,25,130,20,32,132,47,0.63,25,308,315,2,0,13,90
87,24,123,12,25,147,65,0.57,27,351,360,2,0,13,87
87,24,123,12,25,147,65,0.57,27,351,360,2,0,13,87
70,24,90,10,20,153,84,0.47,29,341,360,2,0,13,70
70,24,90,10,20,153,84,0.47,29,341,360,2,0,13,70
69,22,88,9,19,152,103,0.45,30,339,360,2,0,10,69
69,22,88,9,19,152,103,0.45,30,339,360,2,0,10,69
65,20,79,7,16,151,120,0.38,30,4,360,2,0,9,64
65,20,79,7,16,151,120,0.38,30,4,360,2,0,9,64
98,24,145,7,13,139,130,0.45,29,32,45,2,0,7,97
98,24,145,7,13,139,130,0.45,29,32,45,2,0,7,97
98,24,145,7,13,139,130,0.45,29,32,45,2,0,7,97
114,30,148,6,15,120,136,0.47,26,17,360,3,0,7,114
114,30,151,6,15,120,136,0.47,26,17,360,3,0,7,114
102,35,154,6,14,113,138,0.45,24,28,45,2,0,8,102
102,35,154,6,14,113,138,0.45,24,28,45,2,0,8,102
86,39,121,6,15,108,135,0.4,22,1,360,2,0,8,94
86,39,121,6,15,108,135,0.4,22,1,360,2,0,8,86
93,42,135,6,18,101,129,0.35,21,318,315,2,0,9,93
84,42,117,6,23,93,122,0.33,19,305,315,2,0,9,84
90,43,130,8,21,89,114,0.43,18,48,45,1,0,10,90
90,43,130,8,21,89,114,0.43,18,48,45,1,0,10,90
100,45,150,7,20,86,106,0.4,17,264,270,1,0,12,100
100,45,150,7,20,86,106,0.4,17,264,270,1,0,12,100
100,44,150,6,23,80,80,0.33,15,263,270,2,0,14,100
100,44,150,6,23,80,80,0.33,15,263,270,2,0,14,100
89,41,127,6,27,73,76,0.27,14,275,270,2,0,17,89
89,41,127,6,27,73,76,0.27,14,275,270,2,0,17,89
86,43,121,7,42,53,69,0.3,13,343,360,1,0,23,86
86,43,121,7,42,53,69,0.3,13,343,360,1,0,23,86
92,43,134,8,59,27,58,0.3,13,144,135,2,0,20,92
92,43,134,8,59,27,58,0.3,13,144,135,2,0,20,92
92,42,134,10,55,26,52,0.3,11,198,180,2,0,29,92
92,42,134,10,55,26,52,0.3,11,198,180,2,0,29,92
94,43.4,137,8,55,24,47,0.35,9,284,270,1,0,29,94
94,44.8,137,8,55,24,47,0.35,9,284,270,1,0,29,94
108,46.2,165,20,57,25,44,0.83,12,180,180,2,0,29,107
108,47.6,165,20,57,25,44,0.83,12,180,180,2,0,29,107
107,49,163,26,54,34,43,1.05,14,135,135,2,0,27,107
107,49,163,26,54,34,43,1.05,14,135,135,2,0,27,107
94,41,137,28,45,42,38,1.25,16,146,135,2,0,24,100.5
94,41,137,28,45,42,38,1.25,16,146,135,2,0,24,94
89,38,127,25,42,58,36,1.13,18,131,135,2,0,18,89
103,33,156,19,30,72,38,1.02,19.5,110,90,2,0,15,103
103,33,156,19,30,72,38,1.02,21,110,90,2,0,12,103
