40.49609116,11.19205256,26.81859398,6.150109096,14.87927426,140.0858176,125.5750634,0.399911932,27.27813736,338.5846727,335.9379065,1.984263958,0,11.33079093,42.28017886
43.71716348,11.35240379,31.58735872,5.969792905,13.60986418,133.0345625,130.0285304,0.445610959,26.25762292,220.3026736,357.7534,2.010651756,0,12.70943334,42.0480611
43.71608766,12.27660202,40.88894739,5.833137486,21.24336694,134.7672287,133.5340095,0.409802364,25.76135369,140.0185146,334.0606711,2.005424626,0,14.82269078,45.57101332
42.13888094,16.82923798,43.51197558,6.223947927,24.23395537,114.4704078,130.3626774,0.418205806,24.18272914,202.1873066,278.8081442,1.980771399,0,17.90217701,41.12883234
46.0371907,20.31193387,46.95526574,5.870851788,28.04080065,120.034784,132.9713865,0.450616451,22.90626707,280.4340882,257.185229,2.046574408,0,18.49611871,46.65780752
50.12417063,23.88676492,50.18373645,6.046538633,32.52000097,98.78854374,122.8081939,0.424756391,20.69774929,299.3063309,245.7918056,2.046089145,0,20.04887365,51.82312149
52.297277,24.24066244,50.66352459,5.829803383,37.54068191,97.80033285,128.6106278,0.429121699,20.20193739,198.0200856,185.9079648,1.707264596,0,21.60675928,49.36505596
58.34834568,25.87518441,64.29465618,6.302361867,56.82292974,68.03575055,118.5745295,0.541839459,19.85017966,72.93061555,108.7572235,1.227264187,0,26.47812137,59.02126441
60.08071384,28.26986719,76.08292545,5.904212979,64.40888488,56.03600729,119.0101569,0.633651739,19.59872236,104.5038969,132.5529179,1.208448142,0,29.48466421,61.79236086
59.10920401,31.30739394,69.78211008,5.777407158,82.38363979,30.24010287,104.3352373,0.668743877,18.51630827,225.6529148,228.8228989,1.660197349,0,32.79166197,58.16027138
64.57699325,32.09686968,71.95731477,6.340837438,86.70325738,21.18246448,111.7760829,0.715654133,17.55573931,262.4143442,262.1483019,2.053523268,0,33.29083187,64.12476845
70.2198923,32.51221071,91.01275507,7.566633725,91.08406561,11.69431053,91.04674321,0.763331145,16.39057713,243.9791451,235.3017927,2.136945368,0,33.67254412,69.73448945
68.5474779,31.01581586,92.2776709,8.452340995,92.97054924,10.13928762,73.60725652,0.759465814,15.83153153,227.7013578,215.2707338,1.841409837,0,34.66950945,70.28554047
67.74919813,29.8590666,83.68506897,7.925516284,87.08303306,9.485498631,23.2817507,0.739027644,15.03527288,172.6001495,175.2912686,1.245560199,0,36.91071436,67.1522841
70.21258746,28.36373717,87.10370114,7.751502911,87.61048737,9.752022172,11.16329326,0.698074223,14.86500746,116.6746165,109.8410821,0.799375645,0,40.05527035,68.59036481
72.24726294,26.93469761,93.7212881,7.76339505,81.29311463,8.250143761,2.160215618,0.639507798,14.07679713,135.3126642,103.7086154,0.85211929,0,42.25044985,74.77098772
76.80078385,24.99736307,104.159178,9.050405667,79.39247737,9.265948947,10.82553819,0.668711663,14.19601306,200.4557238,188.1436383,1.376236792,0,43.56123858,75.22586136
81.41194775,25.15251722,114.2656441,10.81690083,77.63717928,6.862405591,8.730226429,0.789245907,13.7483347,264.4883401,282.987768,1.85936437,0,44.44279496,80.54810976
79.26557626,25.79468385,107.4944496,12.63679673,74.69614829,9.889608981,8.903323901,0.85926384,14.00501229,310.132718,306.7873109,1.77489574,0,45.68279877,82.20752139
77.29173854,27.98949124,100.737508,13.95676056,74.71258128,6.771916959,9.125489249,0.835662834,13.21827917,289.4164964,260.6487455,1.287177625,0,47.78479155,75.32316333
