,window_size,MAPE,RMSE,R2,MAE,SMAPE
0,1,0.09479523601971167,10.814173376388778,0.888091019500732,6.289229753855112,9.138968364195112
0,2,0.07504127706606643,7.786045831094998,0.942302560776582,4.946608835337114,7.519816427555498
0,3,0.06853789953185395,6.675455846008381,0.9578338183525802,4.4493681763949455,6.799488456032857
0,4,0.060920971510958065,6.118081276274397,0.9647604276930459,4.049131906443629,6.044061134304514
0,5,0.06294525449326785,6.235622592514958,0.96356230594333,4.154660198423597,6.1892565431176205
0,6,0.06021898916130223,6.184467507300416,0.9643048751016966,4.013777912913502,5.974556420447638
0,7,0.05900940301283937,6.270600352616995,0.9633976775789282,3.984757745769662,5.944069044607693
0,8,0.05816945090862783,6.102411686749484,0.9654766719921936,3.957781365577211,5.8294660941569685
0,9,0.05971481363993506,6.1061090075665065,0.9655557885725512,4.0047654560634065,5.9190755914731366
0,10,0.058815909310278636,6.399966434774922,0.9623258030010312,3.9854812484850988,5.910297626197207
0,11,0.059107519439311966,6.130253384326747,0.9654523405958222,3.981419273044752,5.851087700445266
0,12,0.060495157210369334,6.22379597389776,0.9644052992225547,4.095108060071068,5.96469879653272
0,13,0.060473881204663744,6.444148259147256,0.9619006391681231,4.075403353747199,6.014546365526143
0,14,0.06086816581101533,6.5119331587166505,0.9610692745571329,4.1219640096028645,6.066555981657686
