,window_size,MAPE,RMSE,R2,MAE,SMAPE
0,1,0.12724774891006999,2.4623822497910597,0.8481394441382617,1.7421271349932697,12.636297132906135
0,2,0.09155824642841108,1.5710701382403838,0.9385255109233435,1.160724318757349,9.278339990819598
0,3,0.08098298975453641,1.2806304886411715,0.959382914316128,0.9568199294887177,7.921625112437628
0,4,0.07191324489531406,1.063771365123987,0.972152894902559,0.8393515784164954,7.108456835926449
0,5,0.06891456425090686,1.0494089687302453,0.9730241429277882,0.8231635491053263,7.0367472783889715
0,6,0.06968478866955051,1.0228181739768876,0.9744548505974195,0.8168111847830819,6.878741915741035
0,7,0.0674729432016875,1.0265179785433352,0.9743039937723776,0.8127164135516529,6.738382483106095
0,8,0.06519579646063373,1.0014624801625973,0.9757019657847744,0.789493645336611,6.498584690587405
0,9,0.06746606661650066,1.0200922298915047,0.9749656109484334,0.80552978515625,6.618170242728767
0,10,0.06784586310956604,1.0167596879663345,0.975303828600039,0.8129812110242226,6.718163737395982
0,11,0.07010093901267186,1.046104463981501,0.9740428981380519,0.8301929079967997,6.815964240854982
0,12,0.06798422697498492,1.0328722588583026,0.9748786215053195,0.800135964024676,6.7512720426638335
0,13,0.06403258146565431,0.9947431914520964,0.976828384914627,0.7679948596393361,6.375352153010805
0,14,0.0711075952304547,1.1118228329107287,0.9712654885314663,0.8340381445708098,7.1240617796470564
