,window_size,MAPE,RMSE,R2,MAE,SMAPE
0,1,0.13816812901553888,2.4865142738208403,0.8451483081107717,1.7815718006443333,13.075137115555977
0,2,0.08924425859227683,1.5430695311619076,0.9406972583430966,1.130423406354424,8.895576822178912
0,3,0.0740348220124949,1.228475077547975,0.9626239170078423,0.8940907602440821,7.32857097381724
0,4,0.06850986959703112,1.040025093588112,0.9733822649051297,0.8095055744565767,6.85910600499702
0,5,0.06958240794328915,1.0427393930717812,0.973365946337628,0.8190378314918942,6.813222641387536
0,6,0.0671755149910628,1.0311572522255734,0.9740366112704641,0.811555829081502,6.705678961044388
0,7,0.06808079966018392,1.0303057087715752,0.9741140134528307,0.8104353656231518,6.658630885069392
0,8,0.07009535540705687,1.0524410592904072,0.9731652632485341,0.8304459118673987,6.7830967626792456
0,9,0.07374430015928474,1.107423563269864,0.9704956780688838,0.856440840448652,7.350595048149751
0,10,0.06965727593010564,1.067352058672467,0.9727849976318297,0.8378215487912405,6.79974780102826
0,11,0.06847368246452731,1.044384881713645,0.9741281643574414,0.8210792057756064,6.682918251560306
0,12,0.06583290103938584,1.023990970620381,0.9753087830866701,0.802297874088705,6.591803715669482
0,13,0.0673092561350035,1.0255378493134488,0.9753715124784712,0.8064818101770738,6.689594134980468
0,14,0.06542015893870325,1.0138947794669189,0.9761043738928329,0.7933926829585323,6.5085726592137485
